Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"RT @anand_rkrishnan: Data List of Recruiters, People analytics, at tech companies in New York, Chicago https://t.co/Y6PXnWGjSC #datalists #…",2022-07-10 08:35:00,en,,0.0,1.0,,Anand | www.websitestoolz.com Social Proof 🛒📈💯%,"Founder @WebsitesToolz @Flights2World  Engineer, Entrepreneur, Dad, Loves Single Malts, Pink Floyd, Sport, Startups. MIT Manipal Class of 1990.",28589.0,8596.0,4070.0,2344.0,529.0,False,,,@anand_rkrishnan
"Visualizing the people analytics journey 

These include setting your vision (see Figure) and defining the drivers that will inform and push you forward on your journey, which distills into six categories: global, accessible, continuous, business-driven, comparable, and quality. https://t.co/Y6tLvK4SvJ",2022-07-10 08:12:52,en,,1.0,0.0,,Yitagesu Ambaye (Teagues Wed Embaye),,13805.0,17647.0,359.0,93.0,0.0,False,,,@yitagesuambaye
"People Analytics Analyst - Remote - NYC in
 
 Manhattan, New York
https://t.co/ja4QEYVfj5",2022-07-10 05:54:59,en,,0.0,0.0,,Vacancies in Ukraine,Would you like to reach the most talented individuals in & outside #Ukraine for FREE who are fluent at least in one foreign language? ViU is the best NICHE...,91884.0,189.0,6477.0,6431.0,42.0,False,,,@VacanciesinUkr1
"RT @PaulNaish78: Book Review:

Handbook of Regression Modeling in People Analytics: With Examples in R and Python

https://t.co/VYtbBHfSVV…",2022-07-10 04:26:51,en,,0.0,5.0,,KeilaCortés,"Lover of AI, especially Machine Learning ^_^
""Teach machines to learn processes autonomously
is to love the precision of predictive models... kvcm""  XDD",55.0,75.0,109.0,19.0,0.0,False,,,@KeilaVCM
"People analytics researchers at $MSFT realized they needed to move from measuring employee engagement to measuring employee thriving. The authors explain how their mindset shifted around this topic, what they’ve discovered among their employees.
https://t.co/gsOC6pzosw",2022-07-10 01:05:36,en,,0.0,0.0,,Scott Jough,"A Christian Who Happens To Be A #Christies Referral Realtor®, Foodie, Athlete, Social Media Fiend, Husband & Proud Dad.",22738.0,8150.0,809.0,939.0,144.0,False,,,@ScottJoughNJ
"RT @visier: People analytics are helping organizations retain, promote and pay women fairly. Learn more on closing the gender pay gap in @D…",2022-07-09 22:55:54,en,,0.0,1.0,,Emily Klein,Passion for #strategy #design #innovation #futureofwork & #humancentric #workplaces. We're living in a transformative time: be the leaders you wish to see.,35001.0,41478.0,11193.0,10177.0,820.0,False,,,@eakboston
"RT @this0499154500: People Analytics via NodeXL https://t.co/zSmpWiTFUm
@jessica_xls
@cfcpys
@jigavybes
@gib_hurst
@justiinape
@primatesnft…",2022-07-09 19:46:36,en,,0.0,5.0,,kwabena Quaku,love ❤️ over Christianity// Liverpool fan//willing to help🙂,69456.0,65972.0,2705.0,3150.0,0.0,False,,,@debrah_gyadu
"Highmark Health is looking for a Senior Decision Support Analyst, People Analytics (Remote / WFH Position)
https://t.co/2o8N814xwu PA, United States
( Cloud ) 
#jobs #Cloud",2022-07-09 19:32:01,en,,0.0,0.0,,Data Science Jobs,An automated feed highlighting remote and on-site Data Science jobs from around the world!,13945.0,0.0,1.0,453.0,3.0,False,,,@DataScience_jbs
People Analytics Strategy: 9 Tips for Smooth Implementation https://t.co/jfbUwgFucg #Reputation #Pulsitude #Strengths #Recognition #Syncademy #Jobs #Learning #FutureOfWork,2022-07-09 18:15:07,en,,0.0,0.0,,Morgan Lee,"Supporting a People Analytics marketplace to optimize team success 
HR Tech, Employee Engagement, OKR, Learning, Recognition, Reputation, Pulse, Future of Work",3502.0,10702.0,8674.0,8208.0,25.0,False,,,@MorganZLee
"RT @this0499154500: People Analytics via NodeXL https://t.co/zSmpWiTFUm
@jessica_xls
@cfcpys
@jigavybes
@gib_hurst
@justiinape
@primatesnft…",2022-07-09 15:12:32,en,,0.0,5.0,,Refurbish (y)esu🕒,i visit space for a living,51337.0,55260.0,603.0,1364.0,1.0,False,,,@refurbyesu
#Tech is transforming people analytics. Is that a good thing? https://t.co/ZhETf4qolT https://t.co/S81MNOTnb7,2022-07-09 14:00:24,en,,0.0,0.0,,4PSA,Unified Communications & #Collaboration in the #Cloud for service providers and businesses #UC #UCOM,14640.0,699.0,3662.0,2794.0,320.0,False,,,@4psa
"RT @fsoglian: #IntelligenzaArtificiale
People Analytics: la gestione delle Risorse Umane sfruttando i #bigdata.
🔍 L'approfondimento su @dat…",2022-07-09 13:14:34,it,,0.0,2.0,,Francesca Soglian,Communication Professional | #Antifragile nel DNA | Scrivo su https://t.co/SFHRKjeGpv,11160.0,12071.0,455.0,401.0,121.0,False,,,@fsoglian
"RT @this0499154500: People Analytics via NodeXL https://t.co/zSmpWiTFUm
@jessica_xls
@cfcpys
@jigavybes
@gib_hurst
@justiinape
@primatesnft…",2022-07-09 11:06:58,en,,0.0,5.0,,Tree Wise Monkey,"#nft #data #business #social #Moneymatters5
#13thingsalien this is #CrazyMediaNumbers 

https://t.co/nisnyylR4F",20639.0,12235.0,665.0,331.0,35.0,False,,,@this0499154500
RT://People Analytics: i vantaggi di gestire le risorse umane sfruttando i big data -  #HR #peopleanalytics #analytics #PMI #management #culturaaziendale https://t.co/cQ1mbCYnRS,2022-07-09 10:46:21,it,,0.0,0.0,,Business Community,Il Magazine per manager e imprenditori più letto d'Italia,409788.0,591.0,148.0,1371.0,626.0,False,,,@bizcommunityit
"RT @this0499154500: People Analytics via NodeXL https://t.co/zSmpWiTFUm
@jessica_xls
@cfcpys
@jigavybes
@gib_hurst
@justiinape
@primatesnft…",2022-07-09 10:00:58,en,,0.0,5.0,,Black People Data,We are passionate about publishing articles that help readers understand how topics of interest impact black people in America and abroad.Publish today!#article,149795.0,545.0,3688.0,4476.0,41.0,False,,,@blackpeopledata
"People Analytics via NodeXL https://t.co/zSmpWiTFUm
@jessica_xls
@cfcpys
@jigavybes
@gib_hurst
@justiinape
@primatesnft
@i_am_koranteng
@debrah_gyadu
@refurbyesu
@doncorrleon

Top hashtags:
#analytics
#savesoil
#datascience
#ai
#peopleanalytics
#machinelearning
#data /",2022-07-09 10:00:55,en,,2.0,5.0,,Tree Wise Monkey,"#nft #data #business #social #Moneymatters5
#13thingsalien this is #CrazyMediaNumbers 

https://t.co/nisnyylR4F",20639.0,12235.0,665.0,331.0,35.0,False,,,@this0499154500
"Top #HRAnalytics story: Why is People Analytics so Important for HR? |  myHRfuture https://t.co/8Qfgj7jS03, see more https://t.co/0RNayVgLQL",2022-07-09 07:22:49,en,,0.0,0.0,,Pexitics,"Pexitics is a Consulting firm focusing on Talent Management and Optimization, Analytics and Data Science. Measurements drive our world.",3240.0,133.0,709.0,245.0,10.0,False,,,@Pexitics
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-07-09 06:45:45,en,,0.0,7.0,,David Green,Co-author Excellence in People Analytics | #PeopleAnalytics leader and speaker | https://t.co/949TFfPFiR | host Digital HR Leaders Podcast @myHRfuture | @LFC,31873.0,9213.0,1150.0,26318.0,1063.0,False,,,@david_green_uk
Why is #PeopleAnalytics so Important for #HR? https://t.co/IbgIPnErmY @myHRfuture #HCM #HRM #HumanResources #SmarterHR #HRAnalytics,2022-07-09 06:35:00,en,,1.0,0.0,,HRCurator,"HRCurator is @DaveMillner who curates insights to help HR deliver and future proof their focus.
Ranked #16 HR's Most Influential Thinker 2021 by HR Magazine",179085.0,3197.0,112.0,31701.0,2067.0,False,,,@HRCurator
@JimmyBurnsy @CRoumeliotis Statistics at other levels don’t necessarily translate to the NHL. DeBrincat was the 39th pick in his draft &amp; he’s a two-time 40 goal scorer. U never know. It’s also about interviewing potential draftees &amp; getting a feel for them as people. Analytics don’t tell the whole story.,2022-07-09 05:06:32,en,,0.0,0.0,@JimmyBurnsy,Spidey79,I love sports,11032.0,8.0,81.0,23.0,0.0,False,,,@Bill15906424
"What is one new #HR metric or people analytics data point to discover risks and opportunities within their workforce? Find out what our CEO, Sanjoe Jose, had to say in this @SHRM article: https://t.co/Pqx5PJ9C6U 

#hrtech #recruitmentsoftware #hiringtrends #hrtrends #hrmetrics https://t.co/zawlCYLNey",2022-07-09 03:30:01,en,,0.0,0.0,,Talview,"Talview is the only measurement platform for hiring and proctoring to make quick, confident, and bias-free decisions to provide an equal opportunity for all.",4337.0,13688.0,1703.0,2108.0,195.0,False,,,@Talview
"PAULO PEIXOTO, MSc. Consultoria clássica ou digital.
Parceiro de Assessment Centers.  
People Analytics, Profile Assessment, Training &amp; Development, Organizational Climate, Performance Evaluation, Organizational Change. Survey Center.
Especialista em RH; MBO &amp; Leadership.",2022-07-09 02:55:09,ro,,0.0,0.0,,paulo peixoto,,3715.0,1567.0,510.0,204.0,1.0,False,,,@paulopeixotoabd
RT @PAFOWglobal: .@HWhitemanPhD gives insight into her journey in the people analytics space. Learn more about her course at @UW in our ful…,2022-07-08 23:07:16,en,,0.0,1.0,,martin hoyes,"Co-Founder & #worktech #startup adviser. Curating #esg #csr, #hrtech, #futureofwork & #peopleanalytics tweets. Prev. 20 yr #OracleHCM Product Dev.",31990.0,29607.0,4990.0,3642.0,111.0,False,,,@martinhoyes
"You know that Veteran make great employees. Want to dig deeper and discover the overall potential Veterans add to the workplace? Listen to the HR podcast, ""People Analytics"" to learn more: https://t.co/MbxdroLu0m https://t.co/JnPjq95n7M",2022-07-08 22:24:02,en,,0.0,0.0,,KathyLowreyGallowitz,"Consulting & training to equip civilians to create mutually-beneficial services & become Veteran Champions who improve quality of life, workforce & community.",1370.0,147.0,195.0,56.0,1.0,False,,,@VetVanguard
"submitted my application to speak at an #HR conference

1. social media background checks from a candidate perspective (personal experience)
2. people analytics: increasing data literacy and nurturing an inclusive data culture 

#PublicSpeaking #HireMe #NowBooking",2022-07-08 22:06:12,en,,2.0,0.0,,julayneelle,"MAEd, #poems NOT MY WHITE SAVIOR @rarebirdlit 📚 | 🇰🇷 | she/her @BookWorld #adoptee #DataNerd #ResumeReview https://t.co/UTS2vVeLhL IG/fb/Medium: julayneelle",22850.0,47194.0,2110.0,1502.0,19.0,False,,,@julayneelle
".@HWhitemanPhD gives insight into her journey in the people analytics space. Learn more about her course at @UW in our full session.
https://t.co/iYxYILyCLr https://t.co/TU62owV2sl",2022-07-08 22:00:11,en,,1.0,1.0,,People Analytics & Future of Work,"Promoting the ethical and responsible use of people data, analytics, and AI for the benefit of individuals, teams, groups, organizations, and society at large.",952.0,239.0,561.0,1235.0,40.0,False,,,@PAFOWglobal
"RT @david_green_uk: The best HR &amp; People Analytics articles of May 2022 https://t.co/2L9QVJxhbY

Feat: @drtcp @StaciaGarr @fosslien @AdamMG…",2022-07-08 20:34:51,en,,0.0,13.0,,Worklytics,Real-time Analytics on Work and Collaboration. Try now - https://t.co/ip7xyLZShw,628.0,664.0,1242.0,763.0,34.0,False,,,@Worklytics
"Analista People Analytics Sr - Grupo de Educação - Barra da Tijuca - 
Confira nossos destaques: https://t.co/tTrp8nGIQ0
https://t.co/QJcFVNmaUj",2022-07-08 20:06:25,pt,,0.0,0.0,,RIO VAGAS DE EMPREGO RJ,"RJ EMPREGOS: VAGAS DE EMPREGO, ESTÁGIO E TRAINEE NO RIO DE JANEIRO - RJ
Grupos de Emprego e App de Empregos: https://t.co/MuL4IUQDo0",156225.0,41.0,2297.0,2870.0,1.0,False,,,@rjvagasriobr
"Analista People Analytics Sr - Grupo de Educação - Barra da Tijuca - 
Confira nossos destaques: https://t.co/tEfyZzOC2i
https://t.co/R3FYmxfmnl",2022-07-08 20:05:25,pt,,0.0,0.0,,RJ EMPREGOS: RIO VAGAS DE EMPREGO RJ,"RJ EMPREGOS: VAGAS DE EMPREGO, ESTÁGIO E TRAINEE NO RIO DE JANEIRO - RJ
Grupos de Emprego e App de Empregos: https://t.co/YtbMwpWLRU",301461.0,61.0,4996.0,4443.0,14.0,False,,,@rjempregos
RT @PoligrafoJal: Es hora de abordar uno de los temas que muchas empresas han estado posponiendo: el Big Data en Recursos Humanos o People…,2022-07-08 19:59:54,es,,0.0,1.0,,Diego Martínez S.,La libertad económica es la base de todas las libertades. Irreverente pero nunca irrelevante. Luchando contra el fanatismo y la ignorancia.,37802.0,21611.0,1304.0,2078.0,21.0,False,,,@diegomtzsanchez
"PAULO PEIXOTO, Msc. Consultoria clássica ou digital.
Parceiro de Assessment Centers.  
People Analytics, Profile Assessment, Training &amp; Development, Organizational Climate, Performance Evaluation, Organizational Change. Survey Center.
Especialista em RH; MBO &amp; Leadership.",2022-07-08 19:58:06,ro,,0.0,0.0,,paulo peixoto,,3715.0,1567.0,510.0,204.0,1.0,False,,,@paulopeixotoabd
"This is the third people analytics group I've worked for now, and I can see how I was doomed to be a reporting cuck from day one at previous ones. No matter what hiring manager says, if you're the only one, YOU do all the operational reporting",2022-07-08 19:46:21,en,US,2.0,0.0,@KyleOrkmansen,Every Brandon in His House 👍🧠,"Blow up your TV, throw away your paper, go to the country, build you a home.",39599.0,68744.0,886.0,462.0,0.0,False,,,@KyleOrkmansen
"RT @rev_contacto: El 92% de los #trabajadores están dispuestos a participar en la recopilación de #data de su #desempeño, siempre y cuando…",2022-07-08 19:02:21,es,,0.0,2.0,,Miguel Camara Puerto,,1634.0,2618.0,174.0,30.0,0.0,False,,,@MiguelMcamara
"RT @david_green_uk: The best HR &amp; People Analytics articles of May 2022 https://t.co/2L9QVJxhbY

Feat: @drtcp @StaciaGarr @fosslien @AdamMG…",2022-07-08 18:19:51,en,,0.0,13.0,,martin hoyes,"Co-Founder & #worktech #startup adviser. Curating #esg #csr, #hrtech, #futureofwork & #peopleanalytics tweets. Prev. 20 yr #OracleHCM Product Dev.",31990.0,29607.0,4990.0,3642.0,111.0,False,,,@martinhoyes
RT @crcgrubbsd: Nice review of this book from @dr_keithmcnulty.  I can also recommend the just-published companion volume: https://t.co/Um8…,2022-07-08 17:48:26,en,,0.0,5.0,,Paul Naish,Global Head of Portfolio @ Taylor & Francis #Mathematics #Statistics #DataScience #HistSci #STS #scicomm. Fan of: 🐕🍪☀️🍦Views = mine.,15811.0,19628.0,19800.0,20128.0,259.0,False,,,@PaulNaish78
Es hora de abordar uno de los temas que muchas empresas han estado posponiendo: el Big Data en Recursos Humanos o People Analytics. https://t.co/dvYcfd2urH,2022-07-08 17:37:25,es,,0.0,1.0,,Polígrafo Jalisco,"Agencia informativa especializada en política y gobierno.

Contacto: edicion@poligrafodigital.com
Jalisco@poligrafodigital.com

Sigue a @PoligrafoMx
#Jalisco",3545.0,2107.0,192.0,81.0,1.0,False,,,@PoligrafoJal
Es hora de abordar uno de los temas que muchas empresas han estado posponiendo: el Big Data en Recursos Humanos o People Analytics. https://t.co/bkJq9HTw1v,2022-07-08 17:37:23,es,,0.0,0.0,,Polígrafo Tabasco,"Noticias y análisis sobre la vida pública de Tabasco y México.

Contacto: edicion@poligrafodigital.com
Tabasco@poligrafodigital.com

Sigue a @PoligrafoMx",3176.0,1544.0,103.0,51.0,0.0,False,,,@PoligrafoTab
Es hora de abordar uno de los temas que muchas empresas han estado posponiendo: el Big Data en Recursos Humanos o People Analytics. https://t.co/4oDroH4fqb,2022-07-08 17:37:21,es,,0.0,0.0,,Polígrafo Zacatecas,"Agencia informativa especializada en política y gobierno. 

Contacto: edicion@poligrafodigital.com
Zacatecas@poligrafodigital.com 

Sigue a @PoligrafoMx",6648.0,3683.0,212.0,312.0,5.0,False,,,@PoligrafoZac
Es hora de abordar uno de los temas que muchas empresas han estado posponiendo: el Big Data en Recursos Humanos o People Analytics. https://t.co/HCdyv8szOo,2022-07-08 17:37:18,es,,1.0,0.0,,Polígrafo Oaxaca,"Comunicamos el impacto de las políticas públicas en Oaxaca y México.

Contacto: edicion@poligrafodigital.com oaxaca@poligrafodigital.com

Sigue a @PoligrafoMx",17224.0,14303.0,222.0,1340.0,7.0,False,,,@PoligrafoOax
Es hora de abordar uno de los temas que muchas empresas han estado posponiendo: el Big Data en Recursos Humanos o People Analytics. https://t.co/w5FfZf8dDb,2022-07-08 17:37:16,es,,1.0,0.0,,Polígrafo Mx,"Agencia informativa especializada en política y gobierno. #Noticias #Opinión #Análisis 

Contacto: edicion@poligrafodigital.com",33885.0,13875.0,49.0,3342.0,38.0,False,,,@PoligrafoMx
"📉 People Analytics, la herramienta para predecir los desafíos en las áreas de Recursos Humanos.   https://t.co/YBUPdZsTkR",2022-07-08 17:20:00,es,,0.0,0.0,,ContraRéplica,"Donde todos tienen voz. Diario plural, objetivo y vanguardista. Buscamos llegar a cada lector con la mejor información día con día. #México #CDMX",177246.0,8127.0,2779.0,15804.0,169.0,False,,,@ContraReplicaMX
RT @crcgrubbsd: Nice review of this book from @dr_keithmcnulty.  I can also recommend the just-published companion volume: https://t.co/Um8…,2022-07-08 17:15:16,en,,0.0,5.0,,R for Data Science,Interested in using #Rstats for #DataScience. A bot maintained by @AlexBetts. Retweets are not endorsements.,93886.0,93466.0,1.0,18241.0,390.0,False,,,@rstats4ds
RT @crcgrubbsd: Nice review of this book from @dr_keithmcnulty.  I can also recommend the just-published companion volume: https://t.co/Um8…,2022-07-08 17:12:28,en,,0.0,5.0,,Rstats,I retweet #rstats stuff. Maintained by @justin_ct_ho.,405943.0,93.0,32.0,23027.0,389.0,False,,,@rstatstweet
RT @crcgrubbsd: Nice review of this book from @dr_keithmcnulty.  I can also recommend the just-published companion volume: https://t.co/Um8…,2022-07-08 17:09:41,en,,0.0,5.0,,R Tweets,Bot automatically retweeting things posted with the #rstats hashtag. Highly filtered. Profile and header image CC-BY-4.0 @allison_horst. Bot by @MikeMahoney218.,85597.0,4.0,1.0,3147.0,68.0,False,,,@rstats_tweets
RT @crcgrubbsd: Nice review of this book from @dr_keithmcnulty.  I can also recommend the just-published companion volume: https://t.co/Um8…,2022-07-08 17:06:08,en,,0.0,5.0,,PyScale,"Polyglot technologist. PyScale focuses on developing scalable, solutions in the cloud. Retweets do not represent my views. link - https://t.co/KeYGCi3bOi",308706.0,386.0,211.0,3016.0,44.0,False,,,@PyScaleLLC
"Nice review of this book from @dr_keithmcnulty.  I can also recommend the just-published companion volume: https://t.co/Um83jsvf6P
 #rstats #datascience @CRC_MathStats https://t.co/Eyuailu9uh",2022-07-08 17:05:18,en,,8.0,5.0,,David Grubbs,Senior Editor of #Statistics and #datascience books at Chapman & Hall. @CRCPress. #rstats @tandfSTEM @CRC_MathStats #StandWithUkraine,2100.0,1363.0,6211.0,5982.0,38.0,False,,,@crcgrubbsd
"RT @PaulNaish78: Book Review:

Handbook of Regression Modeling in People Analytics: With Examples in R and Python

https://t.co/VYtbBHfSVV…",2022-07-08 17:05:15,en,,0.0,5.0,,virginia,"It's all about politics, public opinion, surveys, data analyses, immigration, cooking, knitting... and life in general. RT !=endorsement",7650.0,19076.0,1566.0,716.0,18.0,False,,,@politicsgrrrl
"RT @PaulNaish78: Book Review:

Handbook of Regression Modeling in People Analytics: With Examples in R and Python

https://t.co/VYtbBHfSVV…",2022-07-08 17:01:03,en,,0.0,5.0,,David Grubbs,Senior Editor of #Statistics and #datascience books at Chapman & Hall. @CRCPress. #rstats @tandfSTEM @CRC_MathStats #StandWithUkraine,2100.0,1363.0,6211.0,5982.0,38.0,False,,,@crcgrubbsd
RT @OLMcomunidad: 5⃣Implementar People Analytics: Analizar comportamientos de los colaboradores para mejorar procesos. 🗃️📈,2022-07-08 16:47:51,es,,0.0,2.0,,Tulipan,,3962.0,7423.0,1143.0,97.0,0.0,False,,,@Minerva2907
"¿En qué se traduce people analytics? Big Data, machine learning e inteligencia artificial - https://t.co/Phk9I9Jh9I

#talento #peopleanalytics #crecimientopersonal #desarrollopersonal #coachmilkobm",2022-07-08 16:30:08,es,,0.0,0.0,,Coach Milko Barandiarán - Vive Consciente,Ayudo a las personas que desean liberarse y cerrar un ciclo a lograr vivir felices y en paz a través de sanar sus heridas emocionales y tomar consciencia.,1281.0,39.0,399.0,168.0,1.0,False,,,@coachmilkobm
"RT @careerlifeng: Hurray!
Our official sponsor for the fifth edition of the Employability Fitness Program (EFP) is @peopleHum

@peopleHum i…",2022-07-08 16:02:32,en,,0.0,2.0,,Afolabi Emmanuel,"A Lover of God, Business Administrator,HR Enthusiast, Canva Graphic Design, Top-notch Customers Service, Vocalist.",90.0,108.0,311.0,120.0,0.0,False,,,@Oracleof_Praise
How can #organizations derive greater value from their #people analytics practice? #Talentanalytics as the third eye and the sixth sense in a #blog written by Dr. Shreya Sarkar-Barney https://t.co/xGT5ohdA1t https://t.co/08ymK6drPN,2022-07-08 15:30:51,en,,0.0,0.0,,Human Capital Growth,"A pioneer in evidence-based talent management, Human Capital Growth provides innovative services that enable #talentmanagementexcellence & #leadershipexcellence",886.0,40.0,133.0,87.0,4.0,False,,,@hcgtm
"#McLean #jobs #hiring #opportunity @ Deloitte (McLean, VA) - Lead, HRST People Analytics &amp; Reporting, Program Evaluation and Sensing Researcher https://t.co/f2tOfKpc7x",2022-07-04 06:13:02,en,,0.0,0.0,,Frontend.LA,Please donate some $DOGE @ D7Sz2quBuzDVQeT34vM1V5EzSrCfNn4eP2,835178.0,97.0,53.0,845.0,12.0,False,,,@FrontendLA
"Engaging New website covers for Top professionals like Regional Human Resource Manager, HR Project Manager, Executive Compensation Manager, People Analytics Project Manager, and many more. #hiringmanager #hiringmanagers #employment #hiring #recruiting https://t.co/jIMyUqeXoq",2022-07-12 17:00:51,en,,0.0,0.0,,Randy W Kirk,"Author of 8 best-selling business books, founder 15 successful businesses, YouTuber. Major goal is to help other SMB's optimize their businesses and prosper.",9907.0,0.0,42.0,17.0,2.0,False,,,@ReachngYourGoal
"Dr. Eli Bendet-Taicher, Head of #Learning &amp; Talent Development, Global Executive at https://t.co/TEDw8ZXMRW shared how to utilize #data to show the impact of L&amp;D work on business revenues and #KeyPerformanceIndicators. Read Dr. Eli's exclusive interview: https://t.co/wGaiGqqnyH",2022-07-12 16:03:42,en,,0.0,0.0,,Corporate Learning Network,"Corporate Learning Network, a division of IQPC, is the leading online resource and event hub for the global training and learning community.",2241.0,663.0,2528.0,2203.0,86.0,False,,,@CorpLearnNet
"Si bien dentro de las empresas hay áreas más propensas al fraude, cualquier empleado que no se siente satisfecho con el reconocimiento de su empresa, podría incurrir en esta práctica.
https://t.co/wc4GkxRwid https://t.co/YOcfEIfGVC",2022-07-12 15:58:47,es,,0.0,0.0,,Intelab Inteligencia Laboral,"Humanizamos la gestión del  
capital humano a través de la tecnología.",74.0,0.0,19.0,17.0,0.0,False,,,@Intelab_
"RT @Orgnostic: Oh, and if your Summer People Analytics Challenge insight is among top 3, you will get a ticket to @HRtechX_Media Copenhagen…",2022-07-12 15:07:43,en,,0.0,1.0,,Aleksandar,My password is too long. Scatterbrain. 🖖,1702.0,7173.0,822.0,276.0,7.0,False,,,@ninjasnakes
"Oh, and if your Summer People Analytics Challenge insight is among top 3, you will get a ticket to @HRtechX_Media Copenhagen or @HRTechConf in Las Vegas 💝",2022-07-12 15:05:39,en,,2.0,1.0,@Orgnostic,Orgnostic,The people analytics platform for fast growing companies. Let's jumpstart your people analytics journey 📊 💡 🏄‍♂️,170.0,91.0,98.0,141.0,2.0,False,,,@Orgnostic
"RT @Orgnostic: We’re excited to invite you to join Orgnostic’s Summer People Analytics Challenge!

If you’d like to connect with peers inte…",2022-07-12 14:52:50,en,,0.0,1.0,,Aleksandar,My password is too long. Scatterbrain. 🖖,1702.0,7173.0,822.0,276.0,7.0,False,,,@ninjasnakes
"We’re excited to invite you to join Orgnostic’s Summer People Analytics Challenge!

If you’d like to connect with peers interested in people analytics, learn from experts, and boost your career, this challenge is for you 👩🏻‍💻📈🏄‍♂️

Join by next Wednesday: https://t.co/Ktyr5UASFv",2022-07-12 14:47:18,en,,4.0,1.0,,Orgnostic,The people analytics platform for fast growing companies. Let's jumpstart your people analytics journey 📊 💡 🏄‍♂️,170.0,91.0,98.0,141.0,2.0,False,,,@Orgnostic
"Huge New Website - Free Business Help Now for Regional Human Resource Manager, HR Project Manager, Executive Compensation Manager, People Analytics Project Manager, and many more. #hiringmanager #hiringmanagers #employment #hiring #recruiting https://t.co/uiudjnleYN",2022-07-12 14:01:47,en,,0.0,0.0,,Randy W Kirk,"Author of 8 best-selling business books, founder 15 successful businesses, YouTuber. Major goal is to help other SMB's optimize their businesses and prosper.",9907.0,0.0,42.0,17.0,2.0,False,,,@ReachngYourGoal
"Te traemos un artículo de un estudio que realizó el área de People Analytics de GSH, sobre los elementos que influyen de manera positiva o negativa en la experiencia de los colaboradores.

Te invitamos a leerlo aquí: https://t.co/h9R2d81jW4"" https://t.co/HvKoxqqlUp",2022-07-12 13:48:01,es,,0.0,0.0,,LEGIS,"Hablamos, vivimos y discutimos el Derecho, la Contaduría, la tributación. Producimos y gestionamos insumos de conocimiento para profesionales.",13655.0,1424.0,11307.0,65250.0,210.0,False,,,@LegisColombia
"RT @ExecutiveGim: If you are a junior or mid-level HR Exec, or an MBA grad seeking HR analyst positions, or a research scholar looking for…",2022-07-12 12:15:53,en,,0.0,1.0,,GAURAV KR MISHRA,Cognizant || Team Manager - Scrum Master || MBA-GIM || CSM®|| ACSM®||,3235.0,7073.0,352.0,129.0,0.0,False,,,@GAURAVKRMISHRA3
"If you are a junior or mid-level HR Exec, or an MBA grad seeking HR analyst positions, or a research scholar looking for analytical tools to find fresh insights, this is the place to be. @GIM_Sanquelim  offers u a Professional Certificate Program in People Analytics. Call now. https://t.co/VNvTZ7PXNi",2022-07-12 11:59:25,en,,2.0,1.0,,GIM Executive Programmes,"Official handle of the Executive Training Office of @GIM_Sanquelim 
Contact 9834161149 for your corporate training requirements. https://t.co/7LqLEzfelD",194.0,450.0,81.0,71.0,0.0,False,,,@ExecutiveGim
Download People Analytics 101 eBook – A Comprehensive Guide! https://t.co/XU8vqoVM13,2022-07-12 11:37:50,en,,0.0,0.0,,TheBestEntrepreneurship,"We provide you with the latest breaking news from business finance , Technology, investment, sales, cryptocurrency and etc straight from the business industry.",22528.0,6.0,355.0,96.0,5.0,False,,,@joshstrategy1
"People Analytics, el futuro de la gestión de personas
 Los activos de una organización son las personas, la tecnología y los datos que son la base del #peopleanalytics
#RRHH #tecnologiarrhh #trasnsformaciondigital
👇👇👇
https://t.co/raOGtGUO7u",2022-07-12 11:32:44,es,,0.0,0.0,,Marcos Rodríguez Muñoz,"Apasionado por los Recursos Humanos y la Tecnología
Digitalización de la función de RRHH
#RRHH #tecnología #digitalización
https://t.co/xGxKSIkVRD",316.0,66.0,620.0,482.0,6.0,False,,,@Marcos_RoMu
"The range of payroll data available for an organisation may be slimmer than that for HR, but payroll data is typically more accurate than HR data, meaning the insights it can provide are immediately powerful and credible.

Learn more: https://t.co/6CEpAVSHcK https://t.co/SIzDBOMK8n",2022-07-12 08:49:01,en,,0.0,0.0,,Activ8 Intelligence,"Our award-winning #peopleanalytics product, illumin8HR, helps your end users make informed decisions from accessible insights.",498.0,200.0,661.0,278.0,0.0,False,,,@Activ8_Intel
Here’s Why 70% Of Executives Treat People Analytics As Top Priority #PeopleAnalyticsNews #McKinseyCompanyNews #HRTechnologyNews #GreatResignationEraNews #PostPandemicNews #RetentionNews  https://t.co/jMYHLfUx00,2022-07-12 08:00:15,en,,0.0,0.0,,Jais George,,131927.0,110.0,432.0,712.0,102.0,False,,,@jais_george
Here’s Why 70% Of Executives Treat People Analytics As Top Priority Link 👉  https://t.co/yKQ8ukrfmu,2022-07-12 07:59:30,en,,0.0,0.0,,Indian HR Blog,We are curating pertinent articles from the internet (using bot) to keep Indian HR Professionals informed about the latest trends and updates. by @VijayBankar,26894.0,1397.0,720.0,1146.0,3.0,False,,,@IndianHRBlog
