id_viaje_r,id_taxista_r,fecha_inicio,fecha_fin,duracion,origen_viaje_x,origen_viaje_y,destino_viaje_x,destino_viaje_y,cantidad_pasajeros
3751,873,2017-05-31 18:27:29.000,2017-05-31 18:47:51.000,1222,-58.434821,-34.604216,-58.4609926,-34.6890652,2
3752,733,2017-05-31 18:34:33.000,2017-05-31 18:59:03.000,1470,-58.483016,-34.615147,-58.4159113,-34.5974932,1
3753,833,2017-05-31 18:40:08.000,2017-05-31 18:59:30.000,1162,-58.484867,-34.61902,-58.4462243,-34.58742,2
3754,113,2017-05-31 18:51:45.000,2017-05-31 18:56:07.000,262,-58.43699,-34.629622,-58.4385311,-34.6201577,2
3755,684,2017-05-31 19:16:28.000,2017-05-31 19:32:53.000,985,-58.426007,-34.582662,-58.3719592,-34.5871279,1
3756,257,2017-05-31 19:19:27.000,2017-05-31 19:38:16.000,1129,-58.393866,-34.618181,-58.4604087,-34.6096086,2
3757,234,2017-05-31 19:45:20.000,2017-05-31 19:54:04.000,524,-58.5017659,-34.6065391,-58.5180155,-34.62111053,1
3758,677,2017-05-31 19:48:56.000,2017-05-31 20:04:57.000,961,-58.4747233,-34.6380164,-58.4736786,-34.6925508,2
3759,829,2017-05-31 19:58:33.000,2017-05-31 20:13:50.000,917,-58.397347,-34.601063,-58.3684246,-34.61999585,1
3760,815,2017-05-31 20:03:10.000,2017-05-31 20:10:07.000,417,-58.507055,-34.599966,-58.5107027,-34.5901452,1
3761,1026,2017-05-31 20:32:16.000,2017-05-31 20:50:06.000,1070,-58.446093,-34.587435,-58.48456787,-34.61879016,2
3762,480,2017-05-31 20:55:42.000,2017-05-31 21:12:18.000,996,-58.462096,-34.566603,-58.5011454,-34.5642052,1
3763,831,2017-05-31 20:55:02.000,2017-05-31 21:00:11.000,309,-58.449191,-34.628317,-58.4423571,-34.6378114,2
3764,616,2017-05-31 21:01:31.000,2017-05-31 21:22:44.000,1273,-58.40587,-34.597152,-58.4146547,-34.5559643,1
3765,653,2017-05-31 21:07:03.000,2017-05-31 21:34:46.000,1663,-58.3934854,-34.6107382,-58.4565258,-34.5661129,1
3766,397,2017-05-31 21:26:53.000,2017-05-31 21:43:56.000,1023,-58.393171,-34.603211,-58.4172063,-34.5976362,1
3767,769,2017-05-31 21:48:47.000,2017-05-31 22:01:00.000,733,-58.466604,-34.548933,-58.49032562,-34.56768078,1
3768,616,2017-05-31 22:00:38.000,2017-05-31 22:29:11.000,1713,-58.39339,-34.595601,-58.4801707,-34.6411674,1
3769,594,2017-05-31 22:19:10.000,2017-05-31 22:31:08.000,718,-58.408533,-34.622338,-58.4045071,-34.6050603,1
3770,672,2017-05-31 22:33:33.000,2017-05-31 22:45:59.000,746,-58.497547,-34.619144,-58.4938752,-34.5994432,1
3771,170,2017-05-31 22:32:02.000,2017-05-31 22:46:06.000,844,-58.423036,-34.608014,-58.3831112,-34.614977,1
3772,24,2017-05-31 22:38:41.000,2017-05-31 22:55:33.000,1012,-58.453985,-34.57466,-58.4051596,-34.5782559,1
3773,743,2017-05-31 22:40:42.000,2017-05-31 22:47:05.000,383,-58.407868,-34.614936,-58.4152803,-34.62531196,1
3774,340,2017-05-31 22:56:09.000,2017-05-31 23:02:37.000,388,-58.442393,-34.637655,-58.4490473,-34.6282993,1
3775,509,2017-05-31 23:05:02.000,2017-05-31 23:18:33.000,811,-58.501107,-34.564231,-58.4623383,-34.566785,1
3776,594,2017-05-31 23:25:38.000,2017-05-31 23:31:00.000,322,-58.441904,-34.636595,-58.4268706,-34.6305855,3
3777,487,2017-05-31 23:25:35.000,2017-05-31 23:43:57.000,1102,-58.454969,-34.623772,-58.401945,-34.6373483,1
3778,6,2017-05-31 23:26:30.000,2017-05-31 23:31:52.000,322,-58.385225,-34.618689,-58.3683651,-34.6219238,2
3779,653,2017-05-31 23:42:59.000,2017-06-01 00:03:17.000,1218,-58.408015,-34.588335,-58.4710262,-34.5472599,1
3780,625,2017-05-31 23:43:42.000,2017-05-31 23:46:41.000,179,-58.4381635,-34.58571,-58.4440023,-34.5840752,1
3781,594,2017-06-01 00:02:28.000,2017-06-01 00:20:35.000,1087,-58.405541,-34.616959,-58.4867929,-34.6379062,1
3782,616,2017-06-01 00:02:47.000,2017-06-01 00:11:21.000,514,-58.416636,-34.60138,-58.4042334,-34.5981344,2
3783,258,2017-06-01 00:37:15.000,2017-06-01 00:47:16.000,601,-58.451835,-34.562646,-58.4381845,-34.5751717,4
3784,6,2017-06-01 00:42:47.000,2017-06-01 01:08:13.000,1526,-58.3786,-34.603607,-58.436737,-34.5766328,3
3785,6,2017-06-01 01:08:47.000,2017-06-01 01:21:23.000,756,-58.4438963,-34.5839118,-58.452168,-34.5616787,1
3786,581,2017-06-01 01:28:14.000,2017-06-01 01:56:32.000,1698,-58.5037,-34.597413,-58.41834489,-34.59421968,1
3787,6,2017-06-01 01:56:33.000,2017-06-01 02:04:11.000,458,-58.389277,-34.606405,-58.3942261,-34.5885412,1
3788,509,2017-06-01 02:18:16.000,2017-06-01 02:21:14.000,178,-58.469054,-34.562522,-58.462495,-34.5583467,1
3789,831,2017-06-01 02:46:22.000,2017-06-01 02:56:37.000,615,-58.413229,-34.60456,-58.3969308,-34.5874398,1
3790,6,2017-06-01 03:37:55.000,2017-06-01 04:02:32.000,1477,-58.458732,-34.606221,-58.400451,-34.5930309,1
3791,495,2017-06-01 05:07:49.000,2017-06-01 05:35:28.000,1659,-58.466211,-34.632678,-58.4319825,-34.5743479,1
3792,317,2017-06-01 05:06:59.000,2017-06-01 05:20:49.000,830,-58.419275,-34.623271,-58.3806058,-34.6109943,1
3793,918,2017-06-01 06:02:55.000,2017-06-01 06:22:47.000,1192,-58.407014,-34.598951,-58.382184,-34.6355143,1
3794,142,2017-06-01 06:35:01.000,2017-06-01 06:50:26.000,925,-58.436574,-34.61361,-58.4530183,-34.644665,1
3795,289,2017-06-01 06:44:42.000,2017-06-01 06:51:08.000,386,-58.4368,-34.594675,-58.4413695,-34.6062787,2
3796,323,2017-06-01 06:51:11.000,2017-06-01 07:00:16.000,545,-58.4455949,-34.598856,-58.4262667,-34.6055683,1
3797,508,2017-06-01 06:59:09.000,2017-06-01 07:03:46.000,277,-58.473603,-34.558175,-58.4618822,-34.5563637,1
3798,799,2017-06-01 07:00:47.000,2017-06-01 07:11:08.000,621,-58.433765,-34.567942,-58.4529621,-34.5505458,1
3799,289,2017-06-01 07:11:37.000,2017-06-01 07:34:08.000,1351,-58.460395,-34.609669,-58.3939312,-34.6182621,1
3800,320,2017-06-01 07:20:13.000,2017-06-01 07:30:57.000,644,-58.39669,-34.623003,-58.4113538,-34.6399668,2
3801,799,2017-06-01 07:33:00.000,2017-06-01 07:37:49.000,289,-58.454937,-34.552336,-58.4652179,-34.5473189,1
3802,615,2017-06-01 07:36:14.000,2017-06-01 08:00:44.000,1470,-58.483016,-34.615147,-58.4157176,-34.5972729,1
3803,195,2017-06-01 07:31:43.000,2017-06-01 07:39:17.000,454,-58.400325,-34.632434,-58.4145622,-34.6401068,1
3804,294,2017-06-01 07:32:52.000,2017-06-01 07:44:40.000,708,-58.429545,-34.611805,-58.4276873,-34.5925813,2
3805,79,2017-06-01 07:47:14.000,2017-06-01 07:57:00.000,586,-58.3567501,-34.6316549,-58.3882116,-34.6284888,2
3806,167,2017-06-01 07:44:56.000,2017-06-01 08:01:07.000,971,-58.441034,-34.603178,-58.4022796,-34.5968297,2
3807,815,2017-06-01 07:54:30.000,2017-06-01 08:04:49.000,619,-58.462453,-34.627475,-58.4429033,-34.6146727,3
3808,637,2017-06-01 07:48:34.000,2017-06-01 08:00:58.000,744,-58.462725,-34.62007,-58.50570048,-34.63177191,1
3809,605,2017-06-01 07:54:30.000,2017-06-01 08:01:16.000,406,-58.376347,-34.609814,-58.37627844,-34.60976146,2
3810,224,2017-06-01 08:03:43.000,2017-06-01 08:10:07.000,384,-58.478881,-34.63058,-58.46746,-34.635378,2
3811,462,2017-06-01 08:04:25.000,2017-06-01 08:23:13.000,1128,-58.498434,-34.60545,-58.4867505,-34.571124,1
3812,76,2017-06-01 08:10:32.000,2017-06-01 08:20:40.000,608,-58.3885538,-34.6163294,-58.3883515,-34.5959507,2
3813,459,2017-06-01 08:11:07.000,2017-06-01 08:39:32.000,1705,-58.40274,-34.586019,-58.3870836,-34.6568915,1
3814,724,2017-06-01 08:22:24.000,2017-06-01 08:41:13.000,1129,-58.453521,-34.568799,-58.41241302,-34.59431634,2
3815,799,2017-06-01 08:12:07.000,2017-06-01 08:20:32.000,505,-58.487339,-34.570362,-58.4800906,-34.5758674,2
3816,496,2017-06-01 08:29:59.000,2017-06-01 08:40:52.000,653,-58.473274,-34.540259,-58.4097827,-34.5767431,1
3817,476,2017-06-01 08:16:11.000,2017-06-01 08:26:07.000,596,-58.402526,-34.586148,-58.4115186,-34.6027385,2
3818,649,2017-06-01 08:25:14.000,2017-06-01 08:43:36.000,1102,-58.476532,-34.602072,-58.4637565,-34.5638052,1
3819,823,2017-06-01 08:25:23.000,2017-06-01 08:35:18.000,595,-58.422402,-34.607267,-58.3898333,-34.6041767,1
3820,458,2017-06-01 08:24:58.000,2017-06-01 08:29:45.000,287,-58.470393,-34.555501,-58.462976,-34.5556468,1
3821,202,2017-06-01 08:31:13.000,2017-06-01 08:57:40.000,1587,-58.46521,-34.602309,-58.4146204,-34.5558236,1
3822,121,2017-06-01 08:29:50.000,2017-06-01 08:43:54.000,844,-58.440995,-34.594114,-58.403049,-34.6087311,1
3823,224,2017-06-01 08:38:17.000,2017-06-01 09:06:37.000,1700,-58.460248,-34.634408,-58.4649622,-34.573902,1
3824,320,2017-06-01 08:39:55.000,2017-06-01 08:46:38.000,403,-58.405914,-34.594265,-58.4212208,-34.5907313,2
3825,66,2017-06-01 08:34:50.000,2017-06-01 09:01:02.000,1572,-58.462582,-34.625187,-58.3717617,-34.6279526,1
3826,277,2017-06-01 08:45:24.000,2017-06-01 09:17:05.000,1901,-58.4275461,-34.6113422,-58.4797343,-34.5453673,1
3827,311,2017-06-01 08:41:07.000,2017-06-01 09:09:53.000,1726,-58.39816,-34.614324,-58.4769186,-34.5554506,1
3828,799,2017-06-01 08:45:42.000,2017-06-01 08:55:07.000,565,-58.450919,-34.579648,-58.4468737,-34.557525,1
3829,399,2017-06-01 08:45:32.000,2017-06-01 09:06:19.000,1247,-58.438417,-34.631548,-58.38536299,-34.60980648,1
3830,167,2017-06-01 08:47:52.000,2017-06-01 09:01:22.000,810,-58.406903,-34.61277,-58.3727179,-34.6032285,1
3831,602,2017-06-01 08:49:45.000,2017-06-01 09:13:56.000,1451,-58.47311,-34.566856,-58.4022517,-34.601635,1
3832,5,2017-06-01 08:55:17.000,2017-06-01 09:09:22.000,845,-58.452897,-34.629726,-58.4170086,-34.6395164,1
3833,840,2017-06-01 08:56:49.000,2017-06-01 09:09:16.000,747,-58.423585,-34.598845,-58.4037414,-34.5868061,1
3834,818,2017-06-01 09:00:56.000,2017-06-01 09:32:12.000,1876,-58.449336,-34.61838,-58.46469513,-34.53905632,1
3835,424,2017-06-01 09:18:06.000,2017-06-01 09:47:27.000,1761,-58.4391398,-34.5881914,-58.3706899,-34.6599564,1
3836,75,2017-06-01 09:19:19.000,2017-06-01 09:31:20.000,721,-58.401922,-34.582915,-58.3964793,-34.6067438,1
3837,291,2017-06-01 09:28:39.000,2017-06-01 09:46:50.000,1091,-58.45914,-34.557372,-58.4136517,-34.555875,1
3838,879,2017-06-01 09:47:25.000,2017-06-01 09:58:29.000,664,-58.3619,-34.61613,-58.3825328,-34.6176032,1
3839,857,2017-06-01 09:51:11.000,2017-06-01 09:58:17.000,426,-58.483237,-34.579732,-58.5021781,-34.5848355,1
3840,356,2017-06-01 09:53:55.000,2017-06-01 10:14:12.000,1217,-58.488613,-34.599696,-58.4713688,-34.5480701,1
3841,741,2017-06-01 09:54:00.000,2017-06-01 10:01:38.000,458,-58.5128762,-34.5799125,-58.4895167,-34.5786872,2
3842,325,2017-06-01 10:04:31.000,2017-06-01 10:22:35.000,1084,-58.46319,-34.611817,-58.4469093,-34.5688491,1
3843,142,2017-06-01 10:29:30.000,2017-06-01 10:36:38.000,428,-58.4413695,-34.6115745,-58.43107,-34.61843,1
3844,465,2017-06-01 10:27:38.000,2017-06-01 10:38:01.000,623,-58.425717,-34.580689,-58.4037978,-34.5779953,1
3845,501,2017-06-01 11:22:47.000,2017-06-01 11:35:12.000,745,-58.427589,-34.630007,-58.4392193,-34.6141368,1
3846,442,2017-06-01 11:47:42.000,2017-06-01 11:52:22.000,280,-58.4597437,-34.6387311,-58.45598913,-34.63198397,2
3847,372,2017-06-01 12:33:17.000,2017-06-01 12:52:47.000,1170,-58.383112,-34.626878,-58.4652884,-34.6834122,1
3848,183,2017-06-01 13:02:46.000,2017-06-01 13:25:50.000,1384,-58.469723,-34.640399,-58.4271672,-34.6029995,1
3849,136,2017-06-01 12:48:03.000,2017-06-01 13:05:33.000,1050,-58.451796,-34.577666,-58.40673,-34.590465,1
3850,918,2017-06-01 13:00:49.000,2017-06-01 13:12:01.000,672,-58.383021,-34.617732,-58.3619602,-34.6162967,1
3851,1016,2017-06-01 12:59:17.000,2017-06-01 13:16:14.000,1017,-58.39655,-34.606804,-58.4234802,-34.5868759,1
3852,35,2017-06-01 13:33:49.000,2017-06-01 13:55:35.000,1306,-58.421557,-34.59692,-58.3746566,-34.585994,1
3853,318,2017-06-01 14:08:18.000,2017-06-01 14:15:32.000,434,-58.462096,-34.566603,-58.4563383,-34.5576028,1
3854,758,2017-06-01 14:13:46.000,2017-06-01 14:21:58.000,492,-58.3778776,-34.6104536,-58.3742433,-34.620152,1
3855,502,2017-06-01 14:35:44.000,2017-06-01 14:56:39.000,1255,-58.449676,-34.626365,-58.4297928,-34.588569,1
3856,700,2017-06-01 14:58:17.000,2017-06-01 15:29:13.000,1856,-58.413237,-34.628318,-58.4135367,-34.5564782,1
3857,273,2017-06-01 15:05:02.000,2017-06-01 15:24:36.000,1174,-58.45023,-34.624042,-58.395071,-34.6060105,2
3858,755,2017-06-01 15:32:26.000,2017-06-01 15:47:48.000,922,-58.440121,-34.578788,-58.4415037,-34.6077006,1
3859,405,2017-06-01 15:29:46.000,2017-06-01 15:35:03.000,317,-58.44112,-34.581915,-58.432985,-34.5892567,1
3860,113,2017-06-01 15:57:39.000,2017-06-01 16:04:06.000,387,-58.385882,-34.620366,-58.4036039,-34.6183193,1
3861,937,2017-06-01 16:13:49.000,2017-06-01 16:44:09.000,1820,-58.3702195,-34.6286384,-58.4410274,-34.5635408,1
3862,93,2017-06-01 16:18:37.000,2017-06-01 16:27:59.000,562,-58.443384,-34.614838,-58.4624199,-34.6273514,3
3863,80,2017-06-01 16:20:29.000,2017-06-01 16:27:12.000,403,-58.405914,-34.594265,-58.4215038,-34.5909128,1
3864,641,2017-06-01 16:34:39.000,2017-06-01 16:42:20.000,461,-58.3791331,-34.6149378,-58.42594987,-34.60605013,1
3865,125,2017-06-01 17:15:53.000,2017-06-01 17:22:18.000,385,-58.4027464,-34.5911228,-58.4112278,-34.5904554,2
3866,657,2017-06-01 17:30:57.000,2017-06-01 17:36:33.000,336,-58.448448,-34.571762,-58.4509114,-34.5626832,2
3867,642,2017-06-01 17:42:55.000,2017-06-01 17:48:38.000,343,-58.4271003,-34.5837997,-58.4222795,-34.5713144,1
3868,908,2017-06-01 17:45:32.000,2017-06-01 17:59:25.000,833,-58.479936,-34.599655,-58.4408797,-34.6165209,1
3869,932,2017-06-01 18:24:22.000,2017-06-01 18:35:32.000,670,-58.41155,-34.581825,-58.4354832,-34.5941519,1
3870,378,2017-06-01 18:27:00.000,2017-06-01 18:48:08.000,1268,-58.407014,-34.598951,-58.4829195,-34.5976361,1
3871,184,2017-06-01 18:24:37.000,2017-06-01 18:32:45.000,488,-58.4912924,-34.5665232,-58.4885089,-34.5455849,2
3872,1009,2017-06-01 18:29:50.000,2017-06-01 18:58:02.000,1692,-58.434821,-34.604216,-58.463315,-34.6862724,1
3873,910,2017-06-01 18:56:40.000,2017-06-01 19:09:34.000,774,-58.4231765,-34.5958357,-58.429195,-34.62078,1
3874,299,2017-06-01 19:04:56.000,2017-06-01 19:18:14.000,798,-58.3868866,-34.5998282,-58.36094806,-34.61856982,4
3875,16,2017-06-01 19:13:15.000,2017-06-01 19:21:25.000,490,-58.457859,-34.558865,-58.474645,-34.5505022,1
3876,627,2017-06-01 19:20:48.000,2017-06-01 19:48:54.000,1686,-58.370428,-34.624275,-58.4263627,-34.586184,1
3877,198,2017-06-01 19:37:58.000,2017-06-01 19:58:49.000,1251,-58.458026,-34.578329,-58.4340919,-34.6259117,1
3878,935,2017-06-01 19:36:59.000,2017-06-01 19:48:03.000,664,-58.3619,-34.61613,-58.3829189,-34.6177356,1
3879,107,2017-06-01 19:42:17.000,2017-06-01 19:58:37.000,980,-58.404831,-34.577338,-58.4483025,-34.5964932,2
3880,85,2017-06-01 19:36:50.000,2017-06-01 19:51:53.000,903,-58.442307,-34.596493,-58.4370754,-34.6272124,2
3881,362,2017-06-01 20:05:49.000,2017-06-01 20:12:15.000,386,-58.399817,-34.621263,-58.4290819,-34.6230403,1
3882,494,2017-06-01 20:07:48.000,2017-06-01 20:31:38.000,1430,-58.410035,-34.632562,-58.4439694,-34.5840724,2
3883,650,2017-06-01 20:32:26.000,2017-06-01 20:41:02.000,516,-58.3699855,-34.6236777,-58.36574145,-34.61571198,1
3884,214,2017-06-01 20:33:11.000,2017-06-01 21:01:36.000,1705,-58.448807,-34.578941,-58.4523556,-34.6414966,1
3885,594,2017-06-01 21:00:53.000,2017-06-01 21:20:18.000,1165,-58.49826,-34.615359,-58.4855315,-34.5768029,2
3886,165,2017-06-01 20:57:18.000,2017-06-01 21:21:14.000,1436,-58.442528,-34.582402,-58.3959315,-34.6182297,1
3887,84,2017-06-01 21:17:09.000,2017-06-01 21:28:51.000,702,-58.385905,-34.619266,-58.3893824,-34.6049626,2
3888,294,2017-06-01 21:25:38.000,2017-06-01 21:40:43.000,905,-58.420369,-34.620103,-58.3614258,-34.6270367,1
3889,278,2017-06-01 21:25:58.000,2017-06-01 21:38:11.000,733,-58.466604,-34.548933,-58.4901551,-34.5678119,2
3890,576,2017-06-01 22:22:37.000,2017-06-01 22:36:11.000,814,-58.444903,-34.564387,-58.439766,-34.5914879,2
3891,1019,2017-06-01 22:31:47.000,2017-06-01 22:47:22.000,935,-58.40512,-34.590438,-58.3734713,-34.5867134,1
3892,980,2017-06-01 22:29:54.000,2017-06-01 22:42:18.000,744,-58.401875,-34.601127,-58.3950813,-34.5907464,1
3893,120,2017-06-01 22:26:26.000,2017-06-01 22:39:05.000,759,-58.4277691,-34.6295093,-58.4626272,-34.6312331,4
3894,541,2017-06-01 22:27:40.000,2017-06-01 22:40:04.000,744,-58.407712,-34.594725,-58.4466962,-34.5910185,1
3895,113,2017-06-01 22:37:09.000,2017-06-01 22:54:28.000,1039,-58.427843,-34.629591,-58.448375,-34.6039624,3
3896,910,2017-06-01 22:46:41.000,2017-06-01 23:00:48.000,847,-58.474159,-34.569583,-58.4953617,-34.594475,1
3897,679,2017-06-01 22:46:26.000,2017-06-01 23:01:14.000,888,-58.436246,-34.574828,-58.4745587,-34.5808386,1
3898,24,2017-06-01 23:04:55.000,2017-06-01 23:15:34.000,639,-58.389409,-34.604909,-58.3827363,-34.6209417,2
3899,469,2017-06-01 23:20:04.000,2017-06-01 23:43:50.000,1426,-58.489606,-34.615089,-58.4021314,-34.5994097,3
3900,165,2017-06-01 23:19:06.000,2017-06-01 23:27:00.000,474,-58.407979,-34.601789,-58.4283205,-34.5952913,2
3901,506,2017-06-01 23:26:39.000,2017-06-01 23:43:16.000,997,-58.40979,-34.610478,-58.3754937,-34.5975306,1
3902,923,2017-06-01 23:27:41.000,2017-06-01 23:38:10.000,629,-58.386652,-34.618779,-58.3930117,-34.6412167,1
3903,373,2017-06-01 23:34:20.000,2017-06-01 23:46:18.000,718,-58.408533,-34.622338,-58.404506,-34.6050504,1
3904,492,2017-06-01 23:44:44.000,2017-06-01 23:54:38.000,594,-58.410565,-34.595316,-58.4067967,-34.6126261,1
3905,480,2017-06-01 23:55:10.000,2017-06-02 00:07:56.000,766,-58.417815,-34.597726,-58.4324009,-34.5761967,2
3906,482,2017-06-01 23:57:05.000,2017-06-02 00:05:40.000,515,-58.435997,-34.59905,-58.435645,-34.5831733,1
3907,938,2017-06-02 01:14:27.000,2017-06-02 01:21:17.000,410,-58.396151,-34.591895,-58.4023447,-34.5992909,1
3908,39,2017-06-02 01:32:29.000,2017-06-02 01:43:53.000,684,-58.440295,-34.629037,-58.4945091,-34.6454417,1
3909,487,2017-06-02 01:53:33.000,2017-06-02 01:59:52.000,379,-58.4388739,-34.6146025,-58.4484167,-34.6169867,1
3910,258,2017-06-02 02:02:44.000,2017-06-02 02:12:40.000,596,-58.414147,-34.586245,-58.4327619,-34.5869596,1
3911,114,2017-06-02 02:10:56.000,2017-06-02 02:18:35.000,459,-58.4764373,-34.6239627,-58.4566668,-34.6269613,1
3912,938,2017-06-02 03:03:50.000,2017-06-02 03:27:27.000,1417,-58.470687,-34.54943,-58.4188361,-34.5940293,2
3913,868,2017-06-02 04:26:53.000,2017-06-02 04:45:05.000,1092,-58.450478,-34.56401,-58.4128983,-34.55662,1
3914,1032,2017-06-02 05:07:40.000,2017-06-02 05:21:39.000,839,-58.419275,-34.623271,-58.3805721,-34.6110357,1
3915,1032,2017-06-02 05:29:29.000,2017-06-02 05:41:55.000,746,-58.425258,-34.615977,-58.4468513,-34.6076846,1
3916,315,2017-06-02 06:23:32.000,2017-06-02 06:50:04.000,1592,-58.425733,-34.600154,-58.4159681,-34.555598,1
3917,76,2017-06-02 06:45:10.000,2017-06-02 07:00:45.000,935,-58.436574,-34.61361,-58.453132,-34.6445949,1
3918,82,2017-06-02 06:47:15.000,2017-06-02 06:56:29.000,554,-58.4455949,-34.5988755,-58.4258438,-34.6059709,1
3919,289,2017-06-02 07:14:40.000,2017-06-02 07:33:08.000,1108,-58.455169,-34.608093,-58.3978539,-34.6074012,3
3920,414,2017-06-02 07:20:20.000,2017-06-02 07:35:59.000,939,-58.4144511,-34.6253832,-58.38367477,-34.60383833,1
3921,195,2017-06-02 07:30:11.000,2017-06-02 07:37:42.000,451,-58.400325,-34.632434,-58.4145439,-34.6401071,1
3922,291,2017-06-02 07:34:54.000,2017-06-02 07:41:29.000,395,-58.429222,-34.579179,-58.4405667,-34.5775067,3
3923,879,2017-06-02 07:40:56.000,2017-06-02 07:52:50.000,714,-58.429545,-34.611805,-58.4276853,-34.5926325,2
3924,261,2017-06-02 07:46:50.000,2017-06-02 08:06:25.000,1175,-58.441034,-34.603178,-58.3739312,-34.6032732,1
3925,692,2017-06-02 07:43:33.000,2017-06-02 07:50:19.000,406,-58.376347,-34.609814,-58.372869,-34.6214407,2
3926,109,2017-06-02 07:54:39.000,2017-06-02 08:16:14.000,1295,-58.421808,-34.587267,-58.3712102,-34.60226941,1
3927,224,2017-06-02 07:55:55.000,2017-06-02 08:02:21.000,386,-58.478881,-34.63058,-58.469601,-34.6359923,2
3928,125,2017-06-02 08:06:02.000,2017-06-02 08:15:15.000,553,-58.406903,-34.61277,-58.3955359,-34.6018294,2
3929,444,2017-06-02 08:11:42.000,2017-06-02 08:28:07.000,985,-58.432734,-34.601107,-58.3844335,-34.5935486,1
3930,19,2017-06-02 08:26:34.000,2017-06-02 08:43:13.000,999,-58.417788,-34.6002,-58.437865,-34.5725802,1
3931,335,2017-06-02 08:23:59.000,2017-06-02 08:37:36.000,817,-58.406903,-34.61277,-58.3743986,-34.6032327,1
3932,799,2017-06-02 08:30:38.000,2017-06-02 08:53:09.000,1351,-58.398639,-34.592569,-58.3614931,-34.6189815,1
3933,86,2017-06-02 08:28:27.000,2017-06-02 08:38:31.000,604,-58.422402,-34.607267,-58.4223409,-34.6072538,1
3934,443,2017-06-02 08:41:55.000,2017-06-02 09:08:23.000,1588,-58.462582,-34.625187,-58.37190321,-34.62817446,1
3935,1009,2017-06-02 08:54:06.000,2017-06-02 09:26:03.000,1917,-58.4275461,-34.6113422,-58.4798051,-34.5453844,1
3936,459,2017-06-02 08:47:55.000,2017-06-02 08:57:26.000,571,-58.450919,-34.579648,-58.4469795,-34.5574315,1
3937,437,2017-06-02 08:54:35.000,2017-06-02 09:18:56.000,1461,-58.361608,-34.626177,-58.43849789,-34.60980578,2
3938,728,2017-06-02 08:54:00.000,2017-06-02 09:23:44.000,1784,-58.453493,-34.569257,-58.3860829,-34.6129798,1
3939,717,2017-06-02 09:08:55.000,2017-06-02 09:16:50.000,475,-58.424182,-34.586135,-58.4410084,-34.5863606,1
3940,579,2017-06-02 09:13:09.000,2017-06-02 09:28:31.000,922,-58.405801,-34.610927,-58.4338027,-34.6050737,4
3941,399,2017-06-02 09:32:19.000,2017-06-02 10:02:26.000,1807,-58.449336,-34.61838,-58.46533576,-34.540145,1
3942,692,2017-06-02 10:00:16.000,2017-06-02 10:13:24.000,788,-58.399906,-34.600507,-58.4111422,-34.5851057,1
3943,1010,2017-06-02 10:03:56.000,2017-06-02 10:22:44.000,1128,-58.42849541,-34.61318623,-58.4942892,-34.6410745,1
3944,198,2017-06-02 11:01:32.000,2017-06-02 11:30:33.000,1741,-58.4408466,-34.563489,-58.3695644,-34.6282901,1
3945,857,2017-06-02 11:04:53.000,2017-06-02 11:12:58.000,485,-58.493088,-34.576279,-58.4747729,-34.5774062,1
3946,329,2017-06-02 11:32:46.000,2017-06-02 11:52:34.000,1188,-58.484981,-34.677302,-58.440273,-34.61645,1
